Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Month End Characters,Month No.
6297,CA-2014-141313,Sunday 28 December 2014,Thursday 1 January 2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",$704,5,0,$85,Dec,ember,12
6313,CA-2017-120019,Thursday 16 February 2017,Tuesday 21 February 2017,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,$580,3,0,$81,Feb,ruary,2
6327,CA-2014-167927,Monday 20 January 2014,Sunday 26 January 2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,$14,1,0,$4,Jan,uary,1
6331,CA-2014-167927,Monday 20 January 2014,Sunday 26 January 2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$67,2,0,$16,Jan,uary,1
6380,CA-2017-150623,Monday 10 April 2017,Friday 14 April 2017,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,$286,5,0,$72,Apr,il,4
6389,CA-2014-134103,Thursday 30 January 2014,Tuesday 4 February 2014,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$230,2,0,$7,Jan,uary,1
6407,CA-2017-154074,Thursday 31 August 2017,Saturday 2 September 2017,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,99207,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",$150,7,0,$43,Aug,ust,8
6422,CA-2016-140130,Monday 31 October 2016,Saturday 5 November 2016,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,74133,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",$333,3,0,$10,Oct,ober,10
6437,US-2017-116897,Saturday 27 May 2017,Monday 29 May 2017,First Class,JG-15160,James Galang,Consumer,United States,Pocatello,Idaho,83201,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,$477,5,0,$29,May,,5
6468,CA-2016-163804,Friday 2 December 2016,Thursday 8 December 2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,"$2,079",5,0,$582,Dec,ember,12
6544,US-2017-107888,Thursday 16 November 2017,Sunday 19 November 2017,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$33,1,0,$8,Nov,ember,11
6574,CA-2016-160535,Friday 25 November 2016,Wednesday 30 November 2016,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",$563,4,0,$68,Nov,ember,11
6610,US-2015-118906,Tuesday 10 March 2015,Tuesday 10 March 2015,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,$90,6,0,$25,Mar,ch,3
6680,CA-2017-145037,Saturday 2 September 2017,Thursday 7 September 2017,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,6450,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,$11,1,0,$3,Sep,tember,9
6759,CA-2017-124205,Friday 15 September 2017,Tuesday 19 September 2017,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",$82,2,0,$0,Sep,tember,9
6826,CA-2016-118689,Sunday 2 October 2016,Sunday 9 October 2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$32,2,0,$5,Oct,ober,10
6844,CA-2016-123946,Monday 12 September 2016,Saturday 17 September 2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",$68,5,0,$1,Sep,tember,9
6853,US-2017-162670,Saturday 23 December 2017,Thursday 28 December 2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$62,4,0,$17,Dec,ember,12
6855,US-2017-162670,Saturday 23 December 2017,Thursday 28 December 2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",$368,4,0,$15,Dec,ember,12
6883,CA-2015-137113,Tuesday 1 December 2015,Saturday 5 December 2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,$147,3,0,$3,Dec,ember,12
7166,CA-2016-158610,Monday 19 September 2016,Thursday 22 September 2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,$70,2,0,$17,Sep,tember,9
7194,CA-2016-110492,Friday 12 February 2016,Sunday 14 February 2016,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,"$1,350",6,0,$176,Feb,ruary,2
7256,CA-2016-152730,Monday 30 May 2016,Saturday 4 June 2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,$50,4,0,$14,May,,5
7378,CA-2014-132787,Friday 19 September 2014,Tuesday 23 September 2014,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",$93,6,0,$25,Sep,tember,9
7380,CA-2016-105732,Tuesday 13 September 2016,Sunday 18 September 2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",$41,3,0,$0,Sep,tember,9
7387,CA-2016-105732,Tuesday 13 September 2016,Sunday 18 September 2016,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",$373,6,0,$101,Sep,tember,9
7519,US-2017-167920,Saturday 9 December 2017,Tuesday 12 December 2017,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,$15,1,0,$1,Dec,ember,12
7572,CA-2014-100916,Tuesday 21 October 2014,Sunday 26 October 2014,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",$195,5,0,$10,Oct,ober,10
7668,US-2016-140158,Tuesday 4 October 2016,Saturday 8 October 2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,$119,3,0,$35,Oct,ober,10
7699,CA-2017-151799,Thursday 14 December 2017,Monday 18 December 2017,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,$74,1,0,$2,Dec,ember,12
7750,CA-2015-133242,Thursday 18 June 2015,Wednesday 24 June 2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22204,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,$450,2,0,$59,Jun,e,6
7821,CA-2017-152436,Friday 8 December 2017,Sunday 10 December 2017,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,2920,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",$593,6,0,$160,Dec,ember,12
7863,CA-2015-142993,Monday 12 October 2015,Saturday 17 October 2015,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",$82,2,0,$0,Oct,ober,10
7920,CA-2017-139822,Friday 15 September 2017,Thursday 21 September 2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,$39,2,0,$11,Sep,tember,9
7954,CA-2014-138359,Tuesday 1 April 2014,Sunday 6 April 2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,$67,4,0,$3,Apr,il,4
7990,US-2016-117793,Tuesday 23 August 2016,Monday 29 August 2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,$15,1,0,$4,Aug,ust,8
8008,CA-2015-110863,Tuesday 17 November 2015,Tuesday 24 November 2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",$541,4,0,$5,Nov,ember,11
8041,CA-2017-121489,Monday 21 August 2017,Friday 25 August 2017,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,$573,6,0,$34,Aug,ust,8
8066,CA-2016-132997,Monday 7 November 2016,Wednesday 9 November 2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",$117,3,0,$6,Nov,ember,11
8091,CA-2014-101392,Sunday 7 December 2014,Saturday 13 December 2014,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,$269,7,0,$70,Dec,ember,12
8098,CA-2017-122798,Thursday 28 December 2017,Monday 1 January 2018,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,$118,5,0,$34,Dec,ember,12
8117,CA-2017-105543,Friday 24 November 2017,Friday 24 November 2017,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$33,1,0,$8,Nov,ember,11
8152,CA-2017-140151,Thursday 23 March 2017,Saturday 25 March 2017,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$32,2,0,$5,Mar,ch,3
8229,CA-2016-123050,Monday 4 April 2016,Friday 8 April 2016,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",$31,2,0,$8,Apr,il,4
8246,US-2014-143581,Tuesday 19 August 2014,Saturday 23 August 2014,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$345,3,0,$10,Aug,ust,8
8257,CA-2017-152310,Saturday 12 August 2017,Saturday 19 August 2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,$47,3,0,$12,Aug,ust,8
8262,CA-2016-118101,Sunday 26 June 2016,Sunday 26 June 2016,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",$171,4,0,$44,Jun,e,6
8275,CA-2017-164112,Friday 30 June 2017,Tuesday 4 July 2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts","$1,085",7,0,$282,Jun,e,6
8280,CA-2017-146192,Saturday 22 April 2017,Wednesday 26 April 2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,$675,3,0,$88,Apr,il,4
8332,CA-2016-153269,Wednesday 9 March 2016,Saturday 12 March 2016,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,1810,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",$11,1,0,$3,Mar,ch,3
8343,CA-2016-132549,Friday 25 November 2016,Wednesday 30 November 2016,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,35810,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,$73,7,0,$20,Nov,ember,11
8358,CA-2014-110555,Friday 11 April 2014,Friday 18 April 2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,$87,7,0,$24,Apr,il,4
8387,CA-2015-149601,Thursday 28 May 2015,Wednesday 3 June 2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,$16,1,0,$2,May,,5
8388,CA-2015-149601,Thursday 28 May 2015,Wednesday 3 June 2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$78,5,0,$22,May,,5
8418,CA-2017-118199,Tuesday 9 May 2017,Thursday 11 May 2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,$104,3,0,$26,May,,5
8420,CA-2017-118199,Tuesday 9 May 2017,Thursday 11 May 2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,$67,4,0,$3,May,,5
8431,US-2014-113124,Sunday 30 March 2014,Saturday 5 April 2014,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,$129,2,0,$6,Mar,ch,3
8462,CA-2014-146500,Saturday 30 August 2014,Thursday 4 September 2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$96,3,0,$10,Aug,ust,8
8533,CA-2016-156748,Wednesday 30 November 2016,Tuesday 6 December 2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,$497,7,0,$25,Nov,ember,11
8579,CA-2017-146164,Friday 22 December 2017,Tuesday 26 December 2017,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,$31,2,0,$8,Dec,ember,12
8637,CA-2014-160094,Wednesday 30 April 2014,Friday 2 May 2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,$826,5,0,$215,Apr,il,4
8686,CA-2017-137323,Tuesday 14 November 2017,Saturday 18 November 2017,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",$96,6,0,$25,Nov,ember,11
8737,CA-2016-168774,Sunday 4 September 2016,Friday 9 September 2016,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$535,3,0,$161,Sep,tember,9
8830,CA-2014-109680,Monday 6 October 2014,Thursday 9 October 2014,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,$386,2,0,$54,Oct,ober,10
8834,US-2017-132675,Sunday 24 September 2017,Thursday 28 September 2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$16,1,0,$4,Sep,tember,9
8844,CA-2014-141173,Tuesday 18 November 2014,Thursday 20 November 2014,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,$67,5,0,$17,Nov,ember,11
8872,CA-2017-101805,Friday 1 December 2017,Wednesday 6 December 2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",$541,4,0,$5,Dec,ember,12
8879,CA-2017-126928,Sunday 17 September 2017,Saturday 23 September 2017,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",$34,3,0,$10,Sep,tember,9
9006,CA-2017-107825,Saturday 18 November 2017,Saturday 18 November 2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",$93,6,0,$25,Nov,ember,11
9007,CA-2017-107825,Saturday 18 November 2017,Saturday 18 November 2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$38,1,0,$11,Nov,ember,11
9072,CA-2015-136105,Friday 12 June 2015,Tuesday 16 June 2015,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,47201,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,$25,2,0,$7,Jun,e,6
9075,CA-2014-136336,Monday 21 April 2014,Saturday 26 April 2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",$829,6,0,$0,Apr,il,4
9084,CA-2015-104038,Friday 6 February 2015,Sunday 8 February 2015,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,$147,3,0,$3,Feb,ruary,2
